9009,Dark Water,"['Drama', 'Horror', 'Thriller']"
11374,Edtv,['Comedy']
2309,Inkheart,"['Adventure', 'Family', 'Fantasy']"
8285,The Spirit,"['Action', 'Comedy', 'Thriller', 'Crime', 'ScienceFiction']"
210860,Mortdecai,"['Comedy', 'Adventure']"
2312,In the Name of the King: A Dungeon Siege Tale,"['Adventure', 'Fantasy', 'Action', 'Drama']"
9839,Beyond Borders,"['Drama', 'Romance', 'Adventure', 'War']"
381902,The Monkey King 2,"['Action', 'Adventure', 'Fantasy']"
13922,The Great Raid,"['Action', 'History', 'War']"
293660,Deadpool,"['Action', 'Adventure', 'Comedy']"
9713,Holy Man,"['Drama', 'Comedy']"
190859,American Sniper,"['War', 'Action']"
257445,Goosebumps,"['Adventure', 'Horror', 'Comedy']"
9007,Just Like Heaven,"['Comedy', 'Fantasy', 'Romance']"
889,The Flintstones in Viva Rock Vegas,"['ScienceFiction', 'Comedy', 'Family', 'Romance']"
1370,Rambo III,"['Action', 'Adventure', 'Thriller', 'War']"
4942,Leatherheads,"['Comedy', 'Romance', 'Drama']"
347969,The Ridiculous 6,"['Comedy', 'Western']"
24438,Did You Hear About the Morgans?,['Comedy']
116741,The Internship,['Comedy']
35791,Resident Evil: Afterlife,"['Action', 'Adventure', 'Horror', 'ScienceFiction']"
72431,Red Tails,"['Drama', 'Action', 'Adventure', 'History', 'War']"
1813,The Devil's Advocate,"['Drama', 'Horror', 'Mystery', 'Thriller']"
87428,That's My Boy,['Comedy']
8840,DragonHeart,['Fantasy']
10589,After the Sunset,"['Action', 'Comedy', 'Crime', 'Drama']"
71676,Ghost Rider: Spirit of Vengeance,"['Action', 'Fantasy', 'Thriller']"
1722,Captain Corelli's Mandolin,"['Drama', 'History', 'Romance']"
10022,The Pacifier,"['Action', 'Comedy', 'Drama', 'Family', 'Thriller']"
11358,Walking Tall,"['Adventure', 'Drama', 'Action', 'Thriller']"
13,Forrest Gump,"['Comedy', 'Drama', 'Romance']"
6477,Alvin and the Chipmunks,"['Comedy', 'Music', 'Family', 'Fantasy', 'Animation']"
1597,Meet the Parents,"['Comedy', 'Romance']"
10530,Pocahontas,"['Adventure', 'Animation', 'Drama', 'Family']"
1924,Superman,"['Action', 'Adventure', 'Fantasy', 'ScienceFiction']"
9327,The Nutty Professor,"['Fantasy', 'Comedy', 'Romance', 'ScienceFiction']"
8488,Hitch,"['Comedy', 'Drama', 'Romance']"
10603,George of the Jungle,"['Adventure', 'Comedy', 'Family', 'Romance']"
8273,American Wedding,"['Comedy', 'Romance']"
109424,Captain Phillips,"['Action', 'Drama', 'Thriller']"
35056,Date Night,['Comedy']
8839,Casper,"['Fantasy', 'Comedy', 'Family']"
156022,The Equalizer,"['Thriller', 'Action', 'Crime']"
7303,Maid in Manhattan,"['Comedy', 'Drama', 'Romance']"
8963,Crimson Tide,"['Action', 'Thriller', 'Drama']"
1402,The Pursuit of Happyness,['Drama']
9315,Flightplan,"['Thriller', 'Drama', 'Mystery']"
8984,Disclosure,"['Drama', 'Thriller', 'Crime', 'Mystery', 'Romance']"
795,City of Angels,"['Drama', 'Fantasy', 'Romance']"
24,Kill Bill: Vol. 1,"['Action', 'Crime']"
11353,Bowfinger,['Comedy']
393,Kill Bill: Vol. 2,"['Action', 'Crime', 'Thriller']"
9618,Tango & Cash,"['Action', 'Adventure', 'Comedy']"
9374,Death Becomes Her,"['Fantasy', 'Comedy']"
8584,Shanghai Noon,"['Adventure', 'Action', 'Comedy', 'Western']"
2320,Executive Decision,"['Action', 'Adventure', 'Drama', 'Thriller']"
58224,Mr. Popper's Penguins,"['Comedy', 'Family']"
1729,The Forbidden Kingdom,"['Action', 'Adventure', 'Fantasy']"
175574,Free Birds,"['Animation', 'Comedy', 'Family']"
8077,Alien³,"['ScienceFiction', 'Action', 'Horror']"
8818,Evita,"['History', 'Drama', 'Music']"
8195,Ronin,"['Action', 'Thriller', 'Crime', 'Adventure']"
10586,The Ghost and the Darkness,['Adventure']
116149,Paddington,"['Family', 'Comedy']"
80035,The Watch,['Comedy']
10632,The Hunted,"['Drama', 'Action', 'Thriller', 'Crime']"
12117,Instinct,"['Drama', 'Mystery', 'Thriller']"
1792,Stuck on You,['Comedy']
13260,Semi-Pro,['Comedy']
72197,The Pirates! In an Adventure with Scientists!,"['Animation', 'Adventure', 'Family', 'Comedy']"
3580,Changeling,"['Crime', 'Drama', 'Mystery']"
12123,Chain Reaction,"['Action', 'Drama', 'ScienceFiction', 'Thriller']"
9566,The Fan,"['Drama', 'Mystery', 'Thriller']"
9833,The Phantom of the Opera,"['Thriller', 'Drama', 'Romance']"
4517,Elizabeth: The Golden Age,"['Drama', 'History', 'Romance']"
8202,Æon Flux,"['Action', 'ScienceFiction']"
16072,Gods and Generals,"['Drama', 'History', 'War']"
34314,Turbulence,"['Action', 'Thriller', 'Crime']"
19724,Imagine That,['Comedy']
145220,Muppets Most Wanted,"['Comedy', 'Adventure', 'Crime', 'Family']"
14623,Thunderbirds,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'ScienceFiction']"
42297,Burlesque,"['Drama', 'Romance']"
2841,A Very Long Engagement,['Drama']
802,Lolita,"['Drama', 'Romance']"
10375,D-Tox,"['Action', 'Thriller']"
36586,Blade II,"['Fantasy', 'Horror', 'Action', 'Thriller']"
11321,Seven Pounds,['Drama']
70074,Bullet to the Head,"['Action', 'Crime', 'Thriller']"
242,The Godfather: Part III,"['Crime', 'Drama', 'Thriller']"
9621,Elizabethtown,"['Comedy', 'Drama', 'Romance']"
1819,"You, Me and Dupree","['Comedy', 'Romance']"
8536,Superman II,"['Action', 'Adventure', 'Fantasy', 'ScienceFiction']"
8046,Gigli,['Drama']
1717,All the King's Men,"['Drama', 'Thriller']"
479,Shaft,"['Action', 'Adventure', 'Crime', 'Thriller']"
9444,Anastasia,"['Animation', 'Family']"
824,Moulin Rouge!,"['Drama', 'Music', 'Romance']"
11456,Domestic Disturbance,"['Mystery', 'Thriller', 'Crime']"
261023,Black Mass,"['Crime', 'Drama']"
3683,Flags of Our Fathers,"['War', 'Drama', 'History']"
22803,Law Abiding Citizen,"['Drama', 'Crime', 'Thriller']"
285923,Grindhouse,"['Thriller', 'Action', 'Horror']"
39437,Beloved,"['Drama', 'Thriller']"
1950,Lucky You,"['Drama', 'Romance']"
640,Catch Me If You Can,"['Drama', 'Crime']"
97630,Zero Dark Thirty,"['Thriller', 'Drama', 'History']"
9767,The Break-Up,"['Romance', 'Comedy']"
11631,Mamma Mia!,"['Comedy', 'Romance']"
32856,Valentine's Day,"['Comedy', 'Romance']"
6519,The Dukes of Hazzard,"['Action', 'Adventure', 'Comedy']"
8741,The Thin Red Line,"['Drama', 'History', 'War']"
49520,The Change-Up,['Comedy']
1850,Man on the Moon,"['Comedy', 'Drama', 'Romance']"
524,Casino,"['Drama', 'Crime']"
26389,From Paris with Love,"['Action', 'Crime', 'Thriller']"
11817,Bulletproof Monk,"['Action', 'Comedy', 'Fantasy']"
2123,"Me, Myself & Irene",['Comedy']
9907,Barnyard,"['Animation', 'Comedy', 'Family']"
9969,Deck the Halls,"['Comedy', 'Family']"
18239,The Twilight Saga: New Moon,"['Adventure', 'Fantasy', 'Drama', 'Romance']"
808,Shrek,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']"
38050,The Adjustment Bureau,"['ScienceFiction', 'Thriller', 'Romance']"
8367,Robin Hood: Prince of Thieves,['Adventure']
9390,Jerry Maguire,"['Comedy', 'Drama', 'Romance']"
72105,Ted,"['Comedy', 'Fantasy']"
2898,As Good as It Gets,"['Comedy', 'Romance']"
10312,Patch Adams,"['Comedy', 'Drama']"
109443,Anchorman 2: The Legend Continues,['Comedy']
2022,Mr. Deeds,"['Comedy', 'Romance']"
37686,Super 8,"['Thriller', 'ScienceFiction', 'Mystery']"
462,Erin Brockovich,['Drama']
9919,How to Lose a Guy in 10 Days,"['Comedy', 'Romance']"
187017,22 Jump Street,"['Crime', 'Comedy', 'Action']"
628,Interview with the Vampire,"['Horror', 'Romance']"
10201,Yes Man,['Comedy']
302699,Central Intelligence,"['Action', 'Comedy']"
9441,Stepmom,"['Drama', 'Romance']"
274167,Daddy's Home,['Comedy']
224141,Into the Woods,"['Fantasy', 'Comedy', 'Music']"
388,Inside Man,"['Crime', 'Drama', 'Thriller']"
2112,Payback,"['Drama', 'Action', 'Thriller', 'Crime']"
10329,Congo,"['Action', 'Adventure', 'Drama', 'Mystery', 'ScienceFiction', 'Thriller']"
74465,We Bought a Zoo,"['Drama', 'Comedy', 'Family']"
13811,Knowing,"['Action', 'Adventure', 'Drama', 'Mystery', 'ScienceFiction', 'Thriller']"
6877,Failure to Launch,['Comedy']
10320,The Ring Two,"['Drama', 'Horror', 'Thriller']"
50646,"Crazy, Stupid, Love.","['Comedy', 'Drama', 'Romance']"
8920,Garfield,"['Animation', 'Comedy', 'Family']"
13673,Christmas with the Kranks,"['Comedy', 'Family']"
60308,Moneyball,['Drama']
6950,Outbreak,"['Action', 'Drama', 'ScienceFiction', 'Thriller']"
225574,Non-Stop,"['Action', 'Thriller', 'Mystery']"
13836,Race to Witch Mountain,"['Adventure', 'Family', 'Fantasy', 'ScienceFiction', 'Thriller', 'Action']"
752,V for Vendetta,"['Action', 'Thriller', 'Fantasy']"
6038,Shanghai Knights,"['Action', 'Adventure', 'Comedy', 'Western']"
9975,Curious George,"['Adventure', 'Animation', 'Comedy', 'Family']"
11451,Herbie Fully Loaded,"['Comedy', 'Family', 'Adventure', 'Fantasy', 'Romance']"
12103,Don't Say a Word,['Thriller']
60304,Hansel & Gretel: Witch Hunters,"['Fantasy', 'Horror', 'Action']"
2251,Unfaithful,"['Thriller', 'Drama']"
46529,I Am Number Four,"['Action', 'Thriller', 'ScienceFiction', 'Adventure']"
231,Syriana,"['Drama', 'Thriller']"
300671,13 Hours: The Secret Soldiers of Benghazi,"['Action', 'Drama', 'History', 'Thriller', 'War']"
228326,The Book of Life,"['Romance', 'Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
9754,Firewall,['Thriller']
66,Absolute Power,"['Crime', 'Drama', 'Thriller']"
4421,G.I. Jane,"['Action', 'Drama']"
2649,The Game,"['Drama', 'Thriller', 'Mystery']"
588,Silent Hill,"['Horror', 'Mystery']"
10393,The Replacements,['Comedy']
71552,American Reunion,['Comedy']
9631,The Negotiator,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']"
216282,Into the Storm,"['Action', 'Thriller']"
306,Beverly Hills Cop III,"['Action', 'Comedy', 'Crime']"
928,Gremlins 2: The New Batch,"['Comedy', 'Horror', 'Fantasy']"
205587,The Judge,['Drama']
6623,The Peacemaker,"['Action', 'Thriller']"
1577,Resident Evil: Apocalypse,"['Horror', 'Action', 'ScienceFiction']"
9801,Bridget Jones: The Edge of Reason,"['Comedy', 'Romance']"
2116,Out of Time,"['Thriller', 'Crime', 'Drama']"
9624,On Deadly Ground,"['Action', 'Thriller']"
14199,The Adventures of Sharkboy and Lavagirl,"['Adventure', 'Family', 'ScienceFiction']"
1907,The Beach,"['Drama', 'Adventure', 'Romance', 'Thriller']"
4599,Raising Helen,"['Drama', 'Comedy', 'Romance']"
22832,Ninja Assassin,"['Action', 'Crime', 'Thriller']"
10390,For Love of the Game,"['Drama', 'Romance']"
9879,Striptease,"['Drama', 'Thriller', 'Crime']"
38579,Marmaduke,"['Family', 'Comedy']"
44603,Hereafter,"['Drama', 'Fantasy']"
11892,Murder by Numbers,"['Crime', 'Drama', 'Thriller']"
9691,Assassins,"['Action', 'Adventure', 'Crime', 'Thriller']"
1248,Hannibal Rising,"['Crime', 'Drama', 'Thriller']"
12220,The Story of Us,"['Comedy', 'Drama', 'Romance']"
72710,The Host,"['Action', 'Adventure', 'Romance', 'ScienceFiction', 'Thriller']"
1255,The Host,"['Action', 'Adventure', 'Romance', 'ScienceFiction', 'Thriller']"
72710,The Host,"['Horror', 'Drama', 'ScienceFiction']"
1255,The Host,"['Horror', 'Drama', 'ScienceFiction']"
10782,Basic,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']"
9573,Blood Work,"['Crime', 'Drama', 'Mystery', 'Thriller']"
4959,The International,"['Drama', 'Thriller', 'Crime']"
10061,Escape from L.A.,"['Action', 'Adventure', 'ScienceFiction', 'Thriller']"
10386,The Iron Giant,"['Adventure', 'Animation', 'Family', 'Fantasy', 'ScienceFiction']"
421,The Life Aquatic with Steve Zissou,"['Adventure', 'Comedy', 'Drama']"
316152,Free State of Jones,"['War', 'Action', 'Drama', 'History', 'Thriller']"
11615,The Life of David Gale,"['Drama', 'Thriller', 'Crime']"
13498,Man of the House,"['Comedy', 'Action']"
241554,Run All Night,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
2252,Eastern Promises,"['Thriller', 'Crime', 'Mystery']"
11968,Into the Blue,"['Action', 'Thriller', 'Adventure', 'Crime']"
10047,The Messenger: The Story of Joan of Arc,"['Adventure', 'Drama', 'Action', 'History', 'War']"
38319,Your Highness,['Comedy']
69668,Dream House,"['Drama', 'Thriller', 'Mystery']"
9770,Mad City,"['Action', 'Drama', 'Thriller']"
11212,Baby's Day Out,"['Action', 'Adventure', 'Comedy', 'Family']"
10533,The Scarlet Letter,"['Drama', 'History', 'Romance']"
38363,Fair Game,"['Drama', 'Thriller']"
9923,Domino,"['Action', 'Crime']"
11863,Jade,"['Action', 'Thriller', 'Mystery', 'Romance']"
18501,Gamer,"['Action', 'Thriller', 'ScienceFiction']"
109491,Beautiful Creatures,"['Fantasy', 'Drama', 'Romance']"
9275,Death to Smoochy,"['Comedy', 'Crime', 'Drama', 'Thriller']"
329833,Zoolander 2,['Comedy']
12634,The Big Bounce,"['Comedy', 'Crime']"
10416,What Planet Are You From?,"['Comedy', 'Drama', 'Romance', 'ScienceFiction']"
47327,Drive Angry,"['Fantasy', 'Thriller', 'Action', 'Crime']"
15268,Street Fighter: The Legend of Chun-Li,"['Action', 'Adventure', 'ScienceFiction', 'Thriller']"
10796,The One,"['Action', 'ScienceFiction', 'Thriller']"
9548,The Adventures of Ford Fairlane,"['Action', 'Comedy', 'Thriller', 'Crime', 'Mystery']"
18947,The Boat That Rocked,"['Drama', 'Comedy']"
1900,Traffic,"['Thriller', 'Drama', 'Crime']"
89,Indiana Jones and the Last Crusade,"['Adventure', 'Action']"
96724,Anna Karenina,"['Drama', 'Romance']"
198184,Chappie,"['Crime', 'Action', 'ScienceFiction']"
9481,The Bone Collector,"['Drama', 'Mystery', 'Thriller', 'Crime']"
4547,Panic Room,"['Crime', 'Drama', 'Thriller']"
53953,The Tooth Fairy,['Horror']
6415,Three Kings,"['Action', 'Adventure', 'Comedy']"
181283,Child 44,"['Crime', 'Thriller']"
9896,Rat Race,"['Adventure', 'Comedy']"
167,K-PAX,"['Drama', 'ScienceFiction']"
11232,Kate & Leopold,"['Comedy', 'Fantasy', 'Romance', 'ScienceFiction']"
1636,Bedazzled,"['Fantasy', 'Comedy', 'Romance']"
2148,The Cotton Club,"['Music', 'Drama', 'Crime', 'Romance']"
5176,3:10 to Yuma,['Western']
260346,Taken 3,"['Thriller', 'Action']"
1389,Out of Sight,"['Romance', 'Comedy', 'Crime']"
9894,The Cable Guy,"['Comedy', 'Drama', 'Thriller']"
7504,Earth,['Drama']
8592,Dick Tracy,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']"
913,The Thomas Crown Affair,"['Drama', 'Crime', 'Romance']"
11091,Riding in Cars with Boys,"['Comedy', 'Drama', 'Romance']"
1368,First Blood,"['Action', 'Adventure', 'Thriller', 'War']"
593,Solaris,"['Drama', 'ScienceFiction', 'Adventure', 'Mystery']"
5393,Happily N'Ever After,"['Animation', 'Comedy', 'Family', 'Fantasy', 'ScienceFiction']"
9095,Mary Reilly,"['Drama', 'Horror', 'Thriller', 'Romance']"
8874,My Best Friend's Wedding,"['Comedy', 'Romance']"
11467,America's Sweethearts,"['Comedy', 'Romance']"
320,Insomnia,"['Crime', 'Mystery', 'Thriller']"
199,Star Trek: First Contact,"['ScienceFiction', 'Action', 'Adventure', 'Thriller']"
20533,Jonah Hex,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']"
10684,Courage Under Fire,"['Drama', 'Thriller', 'Mystery', 'War']"
1624,Liar Liar,['Comedy']
325789,The Infiltrator,"['Crime', 'Drama', 'Thriller']"
113464,Inchon,"['Drama', 'History', 'War']"
888,The Flintstones,"['Fantasy', 'Comedy', 'Family']"
82675,Taken 2,"['Action', 'Crime', 'Thriller']"
4256,Scary Movie 3,['Comedy']
1493,Miss Congeniality,"['Comedy', 'Crime', 'Action']"
88751,Journey to the Center of the Earth,"['Action', 'ScienceFiction', 'Adventure', 'Comedy', 'Family']"
11130,The Princess Diaries 2: Royal Engagement,"['Comedy', 'Drama', 'Family', 'Romance']"
9944,The Pelican Brief,"['Drama', 'Mystery', 'Thriller', 'Crime']"
10731,The Client,"['Drama', 'Thriller', 'Crime', 'Mystery']"
7350,The Bucket List,"['Drama', 'Comedy']"
9869,Patriot Games,"['Drama', 'Action', 'Thriller', 'Crime']"
4379,Monster-in-Law,"['Romance', 'Comedy']"
146233,Prisoners,"['Drama', 'Thriller', 'Crime']"
2034,Training Day,"['Action', 'Crime', 'Drama', 'Thriller']"
926,Galaxy Quest,"['Comedy', 'Family', 'ScienceFiction']"
4248,Scary Movie 2,['Comedy']
64328,The Muppets,"['Comedy', 'Family', 'Music']"
36647,Blade,"['Horror', 'Action']"
7214,Coach Carter,['Drama']
1537,Changing Lanes,"['Action', 'Adventure', 'Crime', 'Thriller']"
9360,Anaconda,"['Adventure', 'Horror', 'Thriller']"
6282,Coyote Ugly,['Comedy']
508,Love Actually,"['Comedy', 'Romance', 'Drama']"
9487,A Bug's Life,"['Adventure', 'Animation', 'Comedy', 'Family']"
768,From Hell,"['Horror', 'Mystery', 'Thriller']"
2636,The Specialist,"['Action', 'Thriller']"
10478,Tin Cup,"['Comedy', 'Drama', 'Romance']"
27983,"Yours, Mine and Ours","['Comedy', 'Drama', 'Family']"
9981,Kicking & Screaming,"['Romance', 'Comedy', 'Family']"
7453,The Hitchhiker's Guide to the Galaxy,"['Adventure', 'Comedy', 'Family', 'ScienceFiction']"
15045,Fat Albert,"['Comedy', 'Drama', 'Family']"
7737,Resident Evil: Extinction,"['Horror', 'Action', 'ScienceFiction']"
232672,Blended,['Comedy']
17379,Last Holiday,"['Adventure', 'Comedy', 'Drama']"
8987,The River Wild,"['Action', 'Adventure', 'Crime', 'Thriller']"
11359,The Indian in the Cupboard,"['Adventure', 'Family', 'Fantasy']"
82525,Savages,"['Crime', 'Drama', 'Thriller']"
9759,Cellular,"['Action', 'Adventure', 'Crime', 'Thriller']"
9486,Johnny English,"['Adventure', 'Action', 'Comedy']"
9906,The Ant Bully,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']"
841,Dune,"['Action', 'ScienceFiction', 'Adventure']"
4688,Across the Universe,"['Adventure', 'Drama', 'Music', 'Romance']"
4148,Revolutionary Road,"['Drama', 'Romance']"
2207,16 Blocks,"['Action', 'Adventure', 'Crime', 'Thriller']"
9381,Babylon A.D.,"['Action', 'Adventure', 'ScienceFiction', 'Thriller']"
9625,The Glimmer Man,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
9304,Multiplicity,"['Comedy', 'Fantasy', 'ScienceFiction']"
20856,Aliens in the Attic,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'ScienceFiction']"
5955,The Pledge,"['Crime', 'Drama', 'Mystery', 'Thriller']"
9899,The Producers,"['Comedy', 'Music']"
9826,The Phantom,"['Adventure', 'Action']"
21355,All the Pretty Horses,"['Drama', 'Romance', 'Western']"
10858,Nixon,"['History', 'Drama']"
11439,The Ghost Writer,"['Thriller', 'Mystery']"
9457,Deep Rising,"['Adventure', 'Action', 'Horror', 'ScienceFiction']"
12412,Miracle at St. Anna,"['Drama', 'War']"
1494,Curse of the Golden Flower,"['Action', 'Drama', 'Fantasy']"
13184,Bangkok Dangerous,"['Action', 'Crime', 'Thriller']"
2185,Big Trouble,"['Action', 'Comedy', 'Thriller']"
6639,Love in the Time of Cholera,"['Drama', 'Romance']"
38153,Shadow Conspiracy,"['Action', 'Thriller']"
58233,Johnny English Reborn,"['Crime', 'Adventure', 'Action', 'Comedy', 'Thriller']"
116977,Foodfight!,"['Animation', 'Action', 'Comedy', 'Family']"
68734,Argo,"['Drama', 'Thriller']"
5503,The Fugitive,"['Adventure', 'Action', 'Thriller', 'Crime', 'Mystery']"
27573,The Bounty Hunter,['Action']
819,Sleepers,"['Crime', 'Drama', 'Thriller']"
1369,Rambo: First Blood Part II,"['Action', 'Adventure', 'Thriller', 'War']"
9623,The Juror,"['Drama', 'Thriller']"
10895,Pinocchio,"['Animation', 'Family']"
10935,Heaven's Gate,"['Action', 'Drama', 'History', 'Western']"
834,Underworld: Evolution,"['Fantasy', 'Action', 'ScienceFiction', 'Thriller']"
228066,Victor Frankenstein,"['Drama', 'ScienceFiction', 'Thriller']"
711,Finding Forrester,['Drama']
10468,28 Days,"['Comedy', 'Drama']"
10027,Unleashed,"['Action', 'Crime']"
11812,The Sweetest Thing,"['Romance', 'Comedy']"
37233,The Firm,"['Drama', 'Mystery', 'Thriller']"
37950,Charlie St. Cloud,['Drama']
27582,The Mechanic,"['Action', 'Thriller', 'Crime']"
64688,21 Jump Street,"['Action', 'Comedy', 'Crime']"
509,Notting Hill,"['Romance', 'Comedy', 'Drama']"
7443,Chicken Run,"['Animation', 'Comedy', 'Family']"
5966,Along Came Polly,"['Comedy', 'Romance']"
11066,Boomerang,"['Comedy', 'Romance']"
136795,The Heat,"['Action', 'Comedy', 'Crime']"
8095,Cleopatra,"['Drama', 'History', 'Romance']"
87826,Here Comes the Boom,['Comedy']
11560,High Crimes,"['Drama', 'Mystery', 'Thriller', 'Crime']"
25189,The Mirror Has Two Faces,"['Comedy', 'Drama', 'Romance']"
2637,The Mothman Prophecies,"['Drama', 'Horror', 'Mystery']"
18480,Brüno,['Comedy']
709,Licence to Kill,"['Adventure', 'Action', 'Thriller']"
49730,Red Riding Hood,"['Fantasy', 'Thriller', 'Horror']"
2749,15 Minutes,"['Action', 'Crime', 'Thriller']"
9607,Super Mario Bros.,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
1830,Lord of War,"['Crime', 'Drama', 'Thriller']"
79,Hero,"['Drama', 'Adventure', 'Action', 'History']"
54054,One for the Money,"['Action', 'Comedy', 'Crime']"
228967,The Interview,"['Action', 'Comedy']"
46528,The Warrior's Way,"['Adventure', 'Fantasy', 'Action', 'Western', 'Thriller']"
27936,Micmacs,"['Action', 'Comedy', 'Crime']"
65,8 Mile,['Drama']
280391,Why I Did (Not) Eat My Father,"['Adventure', 'Comedy', 'Animation']"
9476,A Knight's Tale,"['Adventure', 'Drama', 'Romance', 'Action']"
10610,The Medallion,"['Thriller', 'Fantasy', 'Action', 'Comedy']"
745,The Sixth Sense,"['Mystery', 'Thriller', 'Drama']"
49527,Man on a Ledge,"['Action', 'Thriller', 'Crime']"
73937,The Big Year,['Comedy']
1885,The Karate Kid,['Drama']
168672,American Hustle,"['Drama', 'Crime']"
18240,The Proposal,"['Comedy', 'Romance', 'Drama']"
10398,Double Jeopardy,"['Crime', 'Drama', 'Mystery', 'Thriller']"
165,Back to the Future Part II,"['Adventure', 'Comedy', 'Family', 'ScienceFiction']"
240832,Lucy,"['Action', 'ScienceFiction']"
216015,Fifty Shades of Grey,"['Drama', 'Romance', 'Thriller']"
12279,Spy Kids 3-D: Game Over,"['Action', 'Adventure', 'Comedy', 'Family', 'ScienceFiction']"
1645,A Time to Kill,"['Crime', 'Drama', 'Thriller']"
11007,Cheaper by the Dozen,['Comedy']
193756,Lone Survivor,"['Action', 'Drama', 'Thriller', 'War']"
11287,A League of Their Own,['Comedy']
259693,The Conjuring 2,['Horror']
37799,The Social Network,['Drama']
10184,He's Just Not That Into You,"['Comedy', 'Romance', 'Drama']"
4257,Scary Movie 4,['Comedy']
4234,Scream 3,"['Horror', 'Mystery']"
196,Back to the Future Part III,"['Adventure', 'Comedy', 'Family', 'ScienceFiction']"
257091,Get Hard,['Comedy']
6114,Dracula,"['Romance', 'Horror']"
24803,Julie & Julia,"['Romance', 'Drama']"
109410,42,['Drama']
1213,The Talented Mr. Ripley,"['Thriller', 'Crime', 'Drama']"
100042,Dumb and Dumber To,['Comedy']
9036,Eight Below,"['Adventure', 'Drama', 'Family']"
257211,The Intern,['Comedy']
323675,Ride Along 2,"['Action', 'Comedy']"
9361,The Last of the Mohicans,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']"
1677,Ray,"['Drama', 'Music']"
187,Sin City,"['Action', 'Thriller', 'Crime']"
7461,Vantage Point,"['Drama', 'Action', 'Thriller', 'Crime']"
16538,"I Love You, Man",['Comedy']
9889,Shallow Hal,"['Comedy', 'Romance']"
820,JFK,"['Drama', 'Thriller', 'History']"
11565,Big Momma's House 2,"['Comedy', 'Crime']"
6073,The Mexican,"['Action', 'Comedy', 'Crime', 'Romance']"
16996,17 Again,['Comedy']
193610,The Other Woman,"['Comedy', 'Romance']"
19912,The Final Destination,"['Horror', 'Mystery']"
296098,Bridge of Spies,"['Thriller', 'Drama']"
8007,Behind Enemy Lines,"['Action', 'Drama', 'Thriller', 'War']"
32823,Get Him to the Greek,['Comedy']
4380,Shall We Dance?,"['Drama', 'Romance', 'Comedy']"
11551,Small Soldiers,"['Comedy', 'Adventure', 'Fantasy', 'ScienceFiction', 'Action']"
10336,Spawn,"['Action', 'Adventure', 'Fantasy', 'Horror', 'ScienceFiction', 'Thriller']"
11362,The Count of Monte Cristo,"['Action', 'Adventure', 'Drama', 'Thriller']"
50348,The Lincoln Lawyer,"['Crime', 'Drama', 'Thriller']"
48138,Unknown,"['Action', 'Mystery', 'Thriller']"
1124,The Prestige,"['Drama', 'Mystery', 'Thriller']"
227159,Horrible Bosses 2,['Comedy']
68179,Escape from Planet Earth,"['Animation', 'Comedy', 'Adventure', 'Family', 'ScienceFiction']"
1579,Apocalypto,"['Action', 'Adventure', 'Drama', 'Thriller']"
708,The Living Daylights,"['Action', 'Adventure', 'Thriller']"
34851,Predators,"['Action', 'ScienceFiction', 'Adventure', 'Thriller']"
9930,Legal Eagles,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
1586,Secret Window,"['Thriller', 'Mystery']"
2044,The Lake House,"['Romance', 'Drama', 'Mystery']"
9913,The Skeleton Key,"['Drama', 'Horror', 'Mystery', 'Thriller']"
71864,The Odd Life of Timothy Green,"['Fantasy', 'Drama', 'Comedy', 'Family']"
10761,Made of Honor,"['Comedy', 'Romance']"
209451,Jersey Boys,"['Music', 'Drama']"
11975,The Rainmaker,"['Drama', 'Crime', 'Thriller']"
4970,Gothika,"['Horror', 'Thriller']"
11831,Amistad,"['Drama', 'History', 'Mystery']"
9096,Medicine Man,['Adventure']
440,Aliens vs Predator: Requiem,"['Fantasy', 'Action', 'ScienceFiction', 'Thriller', 'Horror']"
11011,Ri¢hie Ri¢h,"['Comedy', 'Family']"
10641,Autumn in New York,"['Drama', 'Romance']"
11172,Music and Lyrics,"['Comedy', 'Music', 'Romance']"
39513,Paul,"['Adventure', 'Comedy', 'ScienceFiction']"
82687,The Guilt Trip,['Comedy']
41446,Scream 4,"['Horror', 'Mystery']"
8224,8MM,"['Thriller', 'Crime', 'Mystery']"
10537,The Doors,"['Drama', 'Music']"
225886,Sex Tape,['Comedy']
10385,Hanging Up,"['Comedy', 'Drama']"
55779,Final Destination 5,"['Horror', 'Mystery']"
10154,Mickey Blue Eyes,"['Comedy', 'Crime', 'Romance']"
10647,Pay It Forward,"['Drama', 'Romance']"
